AAA,OS,Linux,5.10.63-v7l+,#1459 SMP Wed Oct 6 16:41:57 BST 2021,armv7l
AAA,boottime,09:09 AM 29-Jun-2022
AAA,command,nmon -ft -s 1 -c 300 -TU -g auto -D 
AAA,cpus,4
AAA,date,29-JUN-2022
MEM,T0208,3838.7,3188.0,650.7,100.0,2309.3,1804.5,504.9,100.0,182.6,824.4,322.8,-1.0,53.1,0.0,958.7
MEM,T0209,3838.7,3188.0,650.7,100.0,2309.3,1804.5,504.9,100.0,181.8,823.6,322.8,-1.0,53.1,0.0,958.7
MEM,T0210,3838.7,3188.0,650.7,100.0,2323.4,1818.5,504.9,100.0,167.8,809.6,322.8,-1.0,53.1,0.0,958.7
MEM,T0211,3838.7,3188.0,650.7,100.0,2323.7,1818.7,504.9,100.0,167.7,809.5,322.8,-1.0,53.1,0.0,958.4
MEM,T0212,3838.7,3188.0,650.7,100.0,2321.7,1816.8,504.9,100.0,171.6,813.3,322.8,-1.0,53.1,0.0,958.4
MEM,T0213,3838.7,3188.0,650.7,100.0,2321.7,1816.8,504.9,100.0,170.8,812.6,322.8,-1.0,53.1,0.0,958.5
MEM,T0214,3838.7,3188.0,650.7,100.0,2309.9,1805.0,504.9,100.0,183.0,824.8,322.8,-1.0,53.1,0.0,958.5
MEM,T0215,3838.7,3188.0,650.7,100.0,2311.4,1806.4,505.0,100.0,180.8,822.6,322.8,-1.0,53.1,0.0,958.5
MEM,T0216,3838.7,3188.0,650.7,100.0,2318.0,1813.1,504.9,100.0,174.0,815.8,322.8,-1.0,53.1,0.0,958.5
MEM,T0217,3838.7,3188.0,650.7,100.0,2316.3,1811.4,504.9,100.0,176.9,818.7,322.8,-1.0,53.1,0.0,958.5
MEM,T0218,3838.7,3188.0,650.7,100.0,2311.3,1806.4,504.8,100.0,182.0,823.8,322.8,-1.0,53.1,0.0,958.5
MEM,T0219,3838.7,3188.0,650.7,100.0,2311.0,1806.2,504.9,100.0,182.0,823.8,322.8,-1.0,53.1,0.0,958.5
MEM,T0220,3838.7,3188.0,650.7,100.0,2311.0,1806.2,504.9,100.0,181.8,823.6,322.8,-1.0,53.1,0.0,958.5
MEM,T0221,3838.7,3188.0,650.7,100.0,2319.4,1814.6,504.9,100.0,173.1,814.9,322.8,-1.0,53.1,0.0,958.6
MEM,T0222,3838.7,3188.0,650.7,100.0,2325.3,1820.5,504.9,100.0,168.6,810.4,322.8,-1.0,53.1,0.0,958.6
MEM,T0223,3838.7,3188.0,650.7,100.0,2325.1,1820.2,504.9,100.0,168.6,810.5,322.8,-1.0,53.1,0.0,958.6
MEM,T0224,3838.7,3188.0,650.7,100.0,2324.1,1819.2,504.9,100.0,168.9,810.7,322.8,-1.0,53.1,0.0,958.6
MEM,T0225,3838.7,3188.0,650.7,100.0,2326.3,1821.5,504.9,100.0,165.6,807.4,322.8,-1.0,53.1,0.0,958.7
MEM,T0226,3838.7,3188.0,650.7,100.0,2325.5,1820.7,504.8,100.0,165.7,807.5,322.8,-1.0,53.1,0.0,958.9
MEM,T0227,3838.7,3188.0,650.7,100.0,2323.6,1818.7,504.9,100.0,168.3,810.1,322.8,-1.0,53.1,0.0,958.9
MEM,T0228,3838.7,3188.0,650.7,100.0,2323.6,1818.7,504.8,100.0,168.1,809.9,322.8,-1.0,53.1,0.0,958.9
MEM,T0229,3838.7,3188.0,650.7,100.0,2323.6,1818.7,504.9,100.0,167.9,809.7,322.8,-1.0,53.1,0.0,958.9
MEM,T0230,3838.7,3188.0,650.7,100.0,2323.8,1819.0,504.9,100.0,166.9,808.7,322.8,-1.0,53.1,0.0,958.8
MEM,T0231,3838.7,3188.0,650.7,100.0,2325.6,1820.7,504.9,100.0,165.4,807.3,322.8,-1.0,53.1,0.0,958.7
MEM,T0232,3838.7,3188.0,650.7,100.0,2323.4,1818.5,504.9,100.0,168.1,809.9,322.8,-1.0,53.1,0.0,958.6
MEM,T0233,3838.7,3188.0,650.7,100.0,2323.2,1818.5,504.7,100.0,167.9,809.7,322.8,-1.0,53.1,0.0,958.7
MEM,T0234,3838.7,3188.0,650.7,100.0,2323.0,1818.2,504.8,100.0,168.7,810.6,322.8,-1.0,53.1,0.0,958.7
MEM,T0235,3838.7,3188.0,650.7,100.0,2323.0,1818.2,504.7,100.0,168.7,810.6,322.8,-1.0,53.1,0.0,958.7
MEM,T0236,3838.7,3188.0,650.7,100.0,2324.0,1819.2,504.7,100.0,168.7,810.5,322.8,-1.0,53.1,0.0,958.7
MEM,T0237,3838.7,3188.0,650.7,100.0,2310.4,1805.7,504.7,100.0,181.6,823.5,322.8,-1.0,53.1,0.0,958.7
MEM,T0238,3838.7,3188.0,650.7,100.0,2310.1,1805.4,504.7,100.0,180.8,822.6,322.8,-1.0,53.1,0.0,958.7
MEM,T0239,3838.7,3188.0,650.7,100.0,2322.2,1817.5,504.7,100.0,168.4,810.3,322.8,-1.0,53.1,0.0,958.7
MEM,T0240,3838.7,3188.0,650.7,100.0,2322.5,1817.8,504.8,100.0,168.6,810.4,322.8,-1.0,53.1,0.0,958.4
MEM,T0241,3838.7,3188.0,650.7,100.0,2310.7,1805.9,504.7,100.0,180.9,822.8,322.8,-1.0,53.1,0.0,958.4
MEM,T0242,3838.7,3188.0,650.7,100.0,2310.7,1805.9,504.8,100.0,181.1,823.0,322.8,-1.0,53.1,0.0,958.4
MEM,T0243,3838.7,3188.0,650.7,100.0,2312.3,1807.5,504.8,100.0,179.8,821.7,322.8,-1.0,53.1,0.0,958.3
MEM,T0244,3838.7,3188.0,650.7,100.0,2317.5,1812.8,504.8,100.0,173.9,815.8,322.8,-1.0,53.1,0.0,958.7
MEM,T0245,3838.7,3188.0,650.7,100.0,2325.5,1820.7,504.8,100.0,165.3,807.2,322.8,-1.0,53.1,0.0,958.6
MEM,T0246,3838.7,3188.0,650.7,100.0,2323.7,1819.0,504.7,100.0,168.1,809.9,322.8,-1.0,53.1,0.0,958.6
MEM,T0247,3838.7,3188.0,650.7,100.0,2323.7,1819.0,504.8,100.0,168.2,810.1,322.8,-1.0,53.1,0.0,958.6
MEM,T0248,3838.7,3188.0,650.7,100.0,2323.7,1819.0,504.8,100.0,168.2,810.1,322.8,-1.0,53.1,0.0,958.6
MEM,T0249,3838.7,3188.0,650.7,100.0,2324.9,1820.2,504.7,100.0,167.5,809.4,322.8,-1.0,53.1,0.0,958.6
MEM,T0250,3838.7,3188.0,650.7,100.0,2326.2,1821.4,504.7,100.0,166.7,808.5,322.8,-1.0,53.1,0.0,958.4
MEM,T0251,3838.7,3188.0,650.7,100.0,2323.2,1818.5,504.7,100.0,169.4,811.3,322.8,-1.0,53.1,0.0,958.4
MEM,T0252,3838.7,3188.0,650.7,100.0,2323.5,1818.7,504.8,100.0,168.9,810.8,322.8,-1.0,53.1,0.0,958.4
MEM,T0253,3838.7,3188.0,650.7,100.0,2324.3,1819.6,504.7,100.0,168.0,809.9,322.8,-1.0,53.1,0.0,958.4
MEM,T0254,3838.7,3188.0,650.7,100.0,2326.0,1821.4,504.6,100.0,166.8,808.7,322.8,-1.0,53.1,0.0,958.4
MEM,T0255,3838.7,3188.0,650.7,100.0,2327.4,1822.7,504.7,100.0,165.1,807.0,322.8,-1.0,53.1,0.0,958.4
MEM,T0256,3838.7,3188.0,650.7,100.0,2325.4,1820.7,504.7,100.0,167.8,809.7,322.8,-1.0,53.1,0.0,958.4
MEM,T0257,3838.7,3188.0,650.7,100.0,2324.7,1820.0,504.7,100.0,168.4,810.2,322.8,-1.0,53.2,0.0,958.5
MEM,T0258,3838.7,3188.0,650.7,100.0,2324.7,1820.0,504.7,100.0,167.9,809.8,322.8,-1.0,53.2,0.0,958.4
MEM,T0259,3838.7,3188.0,650.7,100.0,2324.6,1820.0,504.7,100.0,167.9,809.8,322.8,-1.0,53.2,0.0,958.4
MEM,T0260,3838.7,3188.0,650.7,100.0,2325.4,1820.7,504.7,100.0,166.8,808.7,322.8,-1.0,53.2,0.0,958.4
MEM,T0261,3838.7,3188.0,650.7,100.0,2323.4,1818.7,504.7,100.0,168.9,810.8,322.8,-1.0,53.2,0.0,958.4
MEM,T0262,3838.7,3188.0,650.7,100.0,2323.2,1818.5,504.7,100.0,168.9,810.8,322.8,-1.0,53.2,0.0,958.5
MEM,T0263,3838.7,3188.0,650.7,100.0,2323.4,1818.7,504.7,100.0,168.9,810.8,322.8,-1.0,53.2,0.0,958.4
NET,Network I/O IFHP-Raspi,lo-read-KB/s,eth0-read-KB/s,wlan0-read-KB/s,wlan1-read-KB/s,lo-write-KB/s,eth0-write-KB/s,wlan0-write-KB/s,wlan1-write-KB/s
NET,T0001,0.0,0.4,0.0,0.7,0.0,0.1,0.0,0.0
NET,T0002,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0
NET,T0003,0.0,0.3,0.0,0.6,0.0,0.0,0.0,0.0
NET,T0004,0.0,0.7,0.0,1.0,0.0,0.2,0.0,0.0
NET,T0005,0.0,0.3,0.0,0.8,0.0,0.0,0.0,0.0
NET,T0006,0.0,0.6,0.0,0.9,0.0,0.0,0.0,0.0
NET,T0007,0.0,0.3,0.0,0.7,0.0,0.0,0.0,0.0
NET,T0008,0.0,0.5,0.0,1.1,0.0,0.0,0.0,0.0
NET,T0009,0.0,0.6,0.0,0.4,0.0,0.0,0.0,0.0
NET,T0010,0.0,1.9,0.0,1.7,0.0,0.0,0.0,0.0
NET,T0011,0.0,0.4,0.0,0.1,0.0,0.3,0.0,0.0
NET,T0012,0.0,1.0,0.0,1.2,0.0,0.1,0.0,0.0
NET,T0013,0.0,0.6,0.0,0.4,0.0,0.4,0.0,0.0
NET,T0014,0.0,0.5,0.0,1.5,0.0,0.2,0.0,0.0
NET,T0015,0.1,0.2,0.0,0.4,0.1,0.2,0.0,0.0
NET,T0016,0.0,0.5,0.0,0.1,0.0,0.1,0.0,0.0
NET,T0017,0.0,0.2,0.0,0.5,0.0,0.1,0.0,0.0
NET,T0018,0.0,0.6,0.0,0.7,0.0,0.0,0.0,0.0
NET,T0019,0.0,1.3,0.0,3.8,0.0,0.1,0.0,0.0
NET,T0020,0.0,0.6,0.0,1.0,0.0,0.0,0.0,0.0
NET,T0021,0.0,0.2,0.0,0.3,0.0,0.0,0.0,0.0
NET,T0022,0.0,0.5,0.0,0.9,0.0,0.0,0.0,0.0
NET,T0023,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0
NET,T0024,0.0,0.9,0.0,1.6,0.0,0.0,0.0,0.0
NET,T0025,0.0,0.9,0.0,0.8,0.0,0.0,0.0,0.0
NET,T0026,0.0,0.6,0.0,1.2,0.0,0.0,0.0,0.0
NET,T0027,0.0,0.4,0.0,0.9,0.0,0.0,0.0,0.0
NET,T0028,0.0,0.7,0.0,0.9,0.0,0.0,0.0,0.0
NET,T0029,0.0,0.6,0.0,1.4,0.0,0.0,0.0,0.0
NET,T0030,0.0,0.4,0.0,1.1,0.0,0.0,0.0,0.0
NET,T0031,0.0,0.9,0.0,1.0,0.0,0.3,0.0,0.0
NET,T0032,0.0,0.8,0.0,4.3,0.0,0.3,0.0,0.0
NET,T0033,0.0,0.7,0.0,1.6,0.0,0.3,0.0,0.0
NET,T0034,0.1,0.1,0.0,1.3,0.1,0.2,0.0,0.0
NET,T0035,0.0,0.8,0.0,1.2,0.0,0.3,0.0,0.0
NET,T0036,0.0,0.6,0.0,1.2,0.0,0.1,0.0,0.0
NET,T0037,0.0,0.8,0.0,1.3,0.0,0.1,0.0,0.0
NET,T0038,0.0,0.6,0.0,0.4,0.0,0.0,0.0,0.0
NET,T0039,0.0,0.7,0.0,1.3,0.0,0.0,0.0,0.0
NET,T0040,0.0,0.6,0.0,0.2,0.0,0.1,0.0,0.0
NET,T0041,0.0,1.1,0.0,0.6,0.0,0.0,0.0,0.0
NET,T0042,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0
NET,T0043,0.0,0.5,0.0,0.8,0.0,0.0,0.0,0.0
NET,T0044,0.0,0.3,0.0,0.6,0.0,0.0,0.0,0.0
NET,T0045,0.0,0.5,0.0,0.3,0.0,0.0,0.0,0.0
NET,T0046,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0
NET,T0047,0.0,0.7,0.0,0.4,0.0,0.1,0.0,0.0
NET,T0048,0.0,0.6,0.0,0.4,0.0,0.2,0.0,0.0
NET,T0049,0.0,0.2,0.0,0.3,0.0,0.0,0.0,0.0
NET,T0050,0.0,0.6,0.0,0.6,0.0,0.3,0.0,0.0
NET,T0051,0.0,0.2,0.0,0.6,0.0,0.1,0.0,0.0
NET,T0052,0.0,0.5,0.0,0.3,0.0,0.4,0.0,0.0
NET,T0053,0.1,0.3,0.0,1.8,0.1,0.2,0.0,0.0
NET,T0054,0.0,0.5,0.0,0.7,0.0,0.2,0.0,0.0
NET,T0055,0.0,0.7,0.0,1.0,0.0,0.1,0.0,0.0
NET,T0056,0.0,0.2,0.0,0.7,0.0,0.1,0.0,0.0
NET,T0057,0.0,0.5,0.0,0.7,0.0,0.0,0.0,0.0
NET,T0058,0.0,0.7,0.0,7.1,0.0,0.0,0.0,0.0
NET,T0059,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.0
NET,T0060,0.0,0.2,0.0,0.3,0.0,0.0,0.0,0.0
NET,T0061,0.0,0.3,0.0,0.4,0.0,0.0,0.0,0.0
NET,T0062,0.0,0.6,0.0,1.2,0.0,0.1,0.0,0.0
NET,T0063,0.0,0.4,0.0,0.9,0.0,0.0,0.0,0.0
NET,T0064,0.0,0.3,0.0,0.7,0.0,0.0,0.0,0.0
NET,T0065,0.0,0.4,0.0,1.1,0.0,0.0,0.0,0.0
NET,T0066,0.0,0.2,0.0,0.6,0.0,0.0,0.0,0.0
NET,T0067,0.0,0.5,0.0,0.7,0.0,0.0,0.0,0.0
NET,T0068,0.0,0.1,0.0,0.6,0.0,0.0,0.0,0.0
NET,T0069,0.0,0.6,0.0,0.2,0.0,0.3,0.0,0.0
NET,T0070,0.0,0.2,0.0,0.3,0.0,0.1,0.0,0.0
NET,T0071,0.0,0.7,0.0,0.3,0.0,0.4,0.0,0.0
NET,T0072,0.1,0.2,0.0,1.1,0.1,0.2,0.0,0.0
NET,T0073,0.0,0.6,0.0,0.8,0.0,0.2,0.0,0.0
NET,T0074,0.0,0.5,0.0,0.7,0.0,0.1,0.0,0.0
NET,T0075,0.0,0.2,0.0,0.4,0.0,0.1,0.0,0.0
NET,T0076,0.0,0.3,0.0,0.3,0.0,0.1,0.0,0.0
NET,T0077,0.0,1.0,0.0,1.1,0.0,0.0,0.0,0.0
NET,T0078,0.0,0.6,0.0,1.0,0.0,0.0,0.0,0.0
NET,T0079,0.0,0.4,0.0,0.6,0.0,0.1,0.0,0.0
NET,T0080,0.0,0.5,0.0,0.7,0.0,0.0,0.0,0.0
NET,T0081,0.0,1.4,0.0,1.8,0.0,0.0,0.0,0.0
NET,T0082,0.0,0.4,0.0,1.0,0.0,0.0,0.0,0.0
NET,T0083,0.0,0.4,0.0,0.6,0.0,0.0,0.0,0.0
NET,T0084,0.0,0.4,0.0,0.5,0.0,0.0,0.0,0.0
NET,T0085,0.0,0.3,0.0,0.7,0.0,0.0,0.0,0.0
NET,T0086,0.0,0.6,0.0,0.8,0.0,0.0,0.0,0.0
NET,T0087,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.0
NET,T0088,0.0,0.8,0.0,0.6,0.0,0.2,0.0,0.0
NET,T0089,0.0,0.6,0.0,0.3,0.0,0.3,0.0,0.0
NET,T0090,0.0,0.7,0.0,1.4,0.0,0.4,0.0,0.0
NET,T0091,0.0,0.3,0.0,1.4,0.0,0.3,0.0,0.0
NET,T0092,0.1,0.9,0.0,1.3,0.1,0.2,0.0,0.0
NET,T0093,0.0,0.7,0.0,1.5,0.0,0.2,0.0,0.0
NET,T0094,0.0,0.6,0.0,0.7,0.0,0.1,0.0,0.0
NET,T0095,0.0,0.4,0.0,0.3,0.0,0.0,0.0,0.0
NET,T0096,0.0,1.0,0.0,0.7,0.0,0.0,0.0,0.0
NET,T0097,0.0,0.3,0.0,0.5,0.0,0.0,0.0,0.0
NET,T0098,0.0,0.3,0.0,0.4,0.0,0.0,0.0,0.0
NET,T0099,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0
NET,T0100,0.0,0.4,0.0,0.3,0.0,0.3,0.2,0.2
NET,T0101,0.0,52.3,0.0,1.2,0.0,11.9,0.2,0.2
NET,T0102,0.0,3.1,0.0,1.0,0.0,1.6,0.2,0.2
NET,T0103,0.0,1.9,0.0,1.5,0.0,1.7,0.2,0.2
NET,T0104,0.0,23.0,0.0,0.8,0.0,7.7,0.0,0.0
NET,T0105,0.0,47.6,0.0,0.4,0.0,3.4,0.0,0.0
NET,T0106,0.0,33.1,0.0,0.7,0.0,0.5,0.0,0.0
NET,T0107,0.0,1.8,0.0,0.7,0.0,0.7,0.0,0.0
NET,T0108,0.0,17.0,0.0,0.4,0.0,4.5,0.0,0.0
NET,T0109,0.0,0.9,0.0,0.9,0.0,0.1,0.0,0.0
NET,T0110,0.0,0.6,0.0,0.4,0.0,0.4,0.0,0.0
NET,T0111,0.1,0.4,0.0,1.4,0.1,0.2,0.0,0.0
NET,T0112,0.0,0.5,0.0,0.7,0.0,0.2,0.0,0.0
NET,T0113,0.0,0.5,0.0,0.8,0.0,0.1,0.0,0.0
NET,T0114,0.0,0.3,0.0,0.5,0.0,0.1,0.0,0.0
NET,T0115,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
NET,T0116,0.0,0.3,0.0,3.6,0.0,0.0,0.0,0.0
NET,T0117,0.0,0.3,0.0,0.6,0.0,0.0,0.0,0.0
NET,T0118,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.0
NET,T0119,0.0,0.2,0.0,0.3,0.0,0.0,0.0,0.0
NET,T0120,0.0,0.4,0.0,0.7,0.0,0.1,0.0,0.0
NET,T0121,0.0,0.6,0.0,1.1,0.0,0.0,0.0,0.0
NET,T0122,0.0,49.2,0.0,0.6,0.0,3.4,0.0,0.0
NET,T0123,0.0,3.0,0.0,1.2,0.0,1.7,0.0,0.0
NET,T0124,0.0,0.6,0.0,0.8,0.0,0.0,0.0,0.0
NET,T0125,0.0,0.5,0.0,0.3,0.0,0.0,0.0,0.0
NET,T0126,0.0,0.1,0.0,0.2,0.0,0.0,0.0,0.0
NET,T0127,0.0,0.8,0.0,0.8,0.0,0.2,0.0,0.0
NET,T0128,0.0,0.1,0.0,0.3,0.0,0.0,0.0,0.0
NET,T0129,0.0,0.8,0.0,0.1,0.0,1.6,0.0,0.0
NET,T0130,0.0,47.2,0.0,1.0,0.0,2.9,0.0,0.0
NET,T0131,0.1,60.3,0.0,0.5,0.1,3.5,0.0,0.0
NET,T0132,0.0,5.9,0.0,0.3,0.0,1.8,0.0,0.0
NET,T0133,0.0,55.4,0.0,0.8,0.0,10.1,0.0,0.0
NET,T0134,0.0,4.0,0.0,0.6,0.0,2.1,0.0,0.0
NET,T0135,0.0,8.0,0.0,0.5,0.0,2.4,0.0,0.0
NET,T0136,0.0,0.3,0.0,0.7,0.0,0.0,0.0,0.0
NET,T0137,0.0,0.4,0.0,0.5,0.0,0.0,0.0,0.0
NET,T0138,0.0,0.5,0.0,0.6,0.0,0.0,0.0,0.0
NET,T0139,0.0,0.7,0.0,0.7,0.0,0.0,0.0,0.0
NET,T0140,0.0,0.4,0.0,0.6,0.0,1.6,0.0,0.0
NET,T0141,0.0,1.5,0.0,0.7,0.0,2.8,0.0,0.0
NET,T0142,0.0,0.5,0.0,0.6,0.0,0.0,0.0,0.0
NET,T0143,0.0,0.3,0.0,0.4,0.0,1.3,0.0,0.0
NET,T0144,0.0,0.5,0.0,0.5,0.0,1.3,0.0,0.0
NET,T0145,0.0,150.2,0.0,0.6,0.0,7.7,0.0,0.0
NET,T0146,0.0,9.1,0.0,0.9,0.0,2.5,0.0,0.0
NET,T0147,0.0,4.5,0.0,0.7,0.0,3.8,0.0,0.0
NET,T0148,0.0,1.8,0.0,0.8,0.0,0.9,0.0,0.0
NET,T0149,0.0,0.6,0.0,0.8,0.0,0.4,0.0,0.0
NET,T0150,0.1,0.4,0.0,1.3,0.1,0.2,0.0,0.0
NET,T0151,0.0,0.3,0.0,0.8,0.0,0.2,0.0,0.0
NET,T0152,0.0,0.3,0.0,0.5,0.0,0.2,0.0,0.0
NET,T0153,0.0,0.7,0.0,0.9,0.0,0.0,0.0,0.0
NET,T0154,0.0,0.8,0.0,1.1,0.0,0.0,0.0,0.0
NET,T0155,0.0,0.2,0.0,3.2,0.0,0.0,0.0,0.0
NET,T0156,0.0,0.3,0.0,4.0,0.0,0.0,0.0,0.0
NET,T0157,0.0,0.6,0.0,0.8,0.0,0.0,0.0,0.0
NET,T0158,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0
NET,T0159,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0
NET,T0160,0.0,0.3,0.0,0.7,0.0,0.0,0.0,0.0
NET,T0161,0.0,1.2,0.0,1.8,0.0,0.0,0.0,0.0
NET,T0162,0.0,0.9,0.0,1.5,0.0,0.0,0.0,0.0
NET,T0163,0.0,0.4,0.0,0.6,0.0,0.1,0.0,0.0
NET,T0164,0.0,1.2,0.0,1.5,0.0,0.0,0.0,0.0
NET,T0165,0.0,0.3,0.0,0.6,0.0,0.0,0.0,0.0
NET,T0166,0.0,1.1,0.0,0.6,0.0,0.2,0.0,0.0
NET,T0167,0.0,0.4,0.0,1.0,0.0,0.1,0.0,0.0
NET,T0168,0.0,1.1,0.0,1.3,0.0,0.4,0.0,0.0
NET,T0169,0.1,0.7,0.0,1.5,0.1,0.1,0.0,0.0
NET,T0170,0.0,0.7,0.0,1.5,0.0,0.3,0.0,0.0
NET,T0171,0.0,0.3,0.0,0.4,0.0,0.2,0.0,0.0
NET,T0172,0.0,0.2,0.0,0.4,0.0,0.1,0.0,0.0
NET,T0173,0.0,0.6,0.0,0.9,0.0,0.0,0.0,0.0
NET,T0174,0.0,0.7,0.0,0.7,0.0,0.0,0.0,0.0
NET,T0175,0.0,0.6,0.0,0.9,0.0,0.0,0.0,0.0
NET,T0176,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0
NET,T0177,0.0,0.2,0.0,0.3,0.0,0.0,0.0,0.0
NET,T0178,0.0,0.7,0.0,0.2,0.0,0.1,0.0,0.0
NET,T0179,0.0,1.9,0.0,0.7,0.0,0.7,0.0,0.0
NET,T0180,0.0,0.1,0.0,0.3,0.0,0.0,0.0,0.0
NET,T0181,0.0,0.2,0.0,0.5,0.0,0.0,0.0,0.0
NET,T0182,0.0,0.4,0.0,0.8,0.0,0.0,0.0,0.0
NET,T0183,0.0,0.8,0.0,0.8,0.0,0.0,0.0,0.0
NET,T0184,0.0,0.7,0.0,0.8,0.0,0.0,0.0,0.0
NET,T0185,0.0,0.5,0.0,0.6,0.0,0.2,0.0,0.0
NET,T0186,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
NET,T0187,0.0,0.9,0.0,0.6,0.0,0.4,0.0,0.0
NET,T0188,0.0,0.2,0.0,0.3,0.0,0.2,0.0,0.0
NET,T0189,0.1,0.2,0.0,0.9,0.1,0.2,0.0,0.0
NET,T0190,0.0,0.4,0.0,0.5,0.0,0.2,0.0,0.0
NET,T0191,0.0,0.4,0.0,0.4,0.0,0.2,0.0,0.0
NET,T0192,0.0,0.5,0.0,1.0,0.0,0.1,0.0,0.0
NET,T0193,0.0,0.7,0.0,0.6,0.0,0.5,0.0,0.0
NET,T0194,0.0,0.6,0.0,0.3,0.0,0.0,0.0,0.0
NET,T0195,0.0,0.3,0.0,0.8,0.0,0.0,0.0,0.0
NET,T0196,0.0,0.4,0.0,0.8,0.0,0.0,0.0,0.0
NET,T0197,0.0,0.4,0.0,0.6,0.0,0.0,0.0,0.0
NET,T0198,0.0,0.7,0.0,1.2,0.0,0.0,0.0,0.0
NET,T0199,0.0,0.6,0.0,1.1,0.0,0.0,0.0,0.0
NET,T0200,0.0,0.5,0.0,0.9,0.0,0.0,0.0,0.0
NET,T0201,0.0,0.3,0.0,0.5,0.0,0.0,0.0,0.0
NET,T0202,0.0,1.1,0.0,1.7,0.0,0.0,0.0,0.0
NET,T0203,0.0,0.3,0.0,0.4,0.0,0.0,0.0,0.0
NET,T0204,0.0,0.4,0.0,1.0,0.0,0.0,0.0,0.0
NET,T0205,0.0,0.6,0.0,0.6,0.0,0.2,0.0,0.0
NET,T0206,0.0,0.8,0.0,1.1,0.0,0.6,0.0,0.0
NET,T0207,0.0,0.4,0.0,1.3,0.0,0.3,0.0,0.0
NET,T0208,0.1,0.3,0.0,2.0,0.1,0.2,0.0,0.0
NET,T0209,0.0,0.3,0.0,1.4,0.0,0.2,0.0,0.0
NET,T0210,0.0,0.3,0.0,0.4,0.0,0.2,0.0,0.0
NET,T0211,0.1,0.7,0.0,1.0,0.1,0.4,0.4,0.5
NET,T0212,0.0,0.6,0.0,0.6,0.0,0.0,0.0,0.0
NET,T0213,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0
NET,T0214,0.0,0.2,0.0,3.8,0.0,0.0,0.0,0.0
NET,T0215,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0
NET,T0216,0.0,0.4,0.0,0.5,0.0,0.0,0.0,0.0
NET,T0217,0.0,0.5,0.0,0.5,0.0,0.3,0.2,0.2
NET,T0218,0.0,0.7,0.0,0.6,0.0,0.3,0.2,0.2
NET,T0219,0.0,0.5,0.0,1.0,0.0,0.4,0.4,0.4
NET,T0220,0.0,0.5,0.0,1.1,0.0,0.0,0.0,0.0
NET,T0221,0.0,0.4,0.0,0.9,0.0,0.1,0.0,0.0
NET,T0222,0.0,1.0,0.0,1.1,0.0,0.1,0.0,0.0
NET,T0223,0.0,0.2,0.0,0.8,0.0,0.1,0.0,0.0
NET,T0224,0.0,0.8,0.0,0.9,0.0,0.2,0.0,0.0
NET,T0225,0.0,0.5,0.0,0.2,0.0,0.1,0.0,0.0
NET,T0226,0.0,2.8,0.0,2.0,0.0,0.3,0.0,0.0
NET,T0227,0.1,1.3,0.0,3.7,0.1,0.2,0.0,0.0
NET,T0228,0.0,0.6,0.0,1.0,0.0,0.2,0.0,0.0
NET,T0229,0.0,1.4,0.0,0.5,0.0,0.2,0.0,0.0
NET,T0230,0.0,0.8,0.0,0.7,0.0,0.2,0.0,0.0
NET,T0231,0.0,0.6,0.0,0.3,0.0,0.0,0.0,0.0
NET,T0232,0.0,0.4,0.0,0.6,0.0,0.0,0.0,0.0
NET,T0233,0.0,1.3,0.0,0.5,0.0,0.0,0.0,0.0
NET,T0234,0.0,1.3,0.0,1.7,0.0,0.0,0.0,0.0
NET,T0235,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
NET,T0236,0.0,0.7,0.0,0.8,0.0,0.1,0.0,0.0
NET,T0237,0.0,0.5,0.0,0.9,0.0,0.0,0.0,0.0
NET,T0238,0.0,0.8,0.0,0.3,0.0,0.3,0.1,0.0
NET,T0239,0.0,0.3,0.0,0.4,0.0,0.0,0.1,0.0
NET,T0240,0.0,1.7,0.0,1.1,0.0,0.0,0.0,0.0
NET,T0241,0.0,0.5,0.0,0.4,0.0,0.0,0.0,0.1
NET,T0242,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.0
NET,T0243,0.0,0.7,0.0,0.6,0.0,0.2,0.0,0.0
NET,T0244,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.0
NET,T0245,0.0,0.7,0.0,0.4,0.0,0.4,0.0,0.0
NET,T0246,0.0,0.3,0.0,0.3,0.0,0.2,0.0,0.0
NET,T0247,0.1,0.3,0.0,0.6,0.1,0.2,0.0,0.0
